,device,target,class_name,conf_branch_1,correct_branch_1,delta_inf_time_branch_1,cum_inf_time_branch_1,prediction_branch_1,conf_branch_2,correct_branch_2,delta_inf_time_branch_2,cum_inf_time_branch_2,prediction_branch_2
797,cpu,4,deer,0.45232900977134705,0,0.016439199447631836,0.016439199447631836,3,0.6578502655029297,1,0.010230779647827148,0.026669979095458984,4
798,cpu,7,horse,0.4207534193992615,0,0.013730764389038086,0.013730764389038086,4,0.8582463264465332,1,0.010083198547363281,0.023813962936401367,7
799,cpu,2,bird,0.604420006275177,0,0.014547348022460938,0.014547348022460938,4,0.44025683403015137,0,0.010334253311157227,0.024881601333618164,5
800,cpu,7,horse,0.9976782202720642,1,0.013711929321289062,0.013711929321289062,7,0.9998760223388672,1,0.010373830795288086,0.02408576011657715,7
801,cpu,1,automobile,0.9888765215873718,1,0.016696691513061523,0.016696691513061523,1,0.9980841875076294,1,0.010110139846801758,0.02680683135986328,1
802,cpu,4,deer,0.45557039976119995,0,0.013742446899414062,0.013742446899414062,2,0.5609741806983948,0,0.010193586349487305,0.023936033248901367,2
803,cpu,7,horse,0.9998180270195007,1,0.014308691024780273,0.014308691024780273,7,0.99798583984375,1,0.010054349899291992,0.024363040924072266,7
804,cpu,4,deer,0.7211379408836365,1,0.013715744018554688,0.013715744018554688,4,0.9385826587677002,1,0.010087728500366211,0.0238034725189209,4
805,cpu,4,deer,0.9805214405059814,1,0.01631021499633789,0.01631021499633789,4,0.9563972353935242,1,0.010064125061035156,0.026374340057373047,4
806,cpu,8,ship,0.9172827005386353,1,0.013640642166137695,0.013640642166137695,8,0.9789228439331055,1,0.010166645050048828,0.023807287216186523,8
807,cpu,4,deer,0.5460880994796753,1,0.014453887939453125,0.014453887939453125,4,0.7455151677131653,1,0.010091781616210938,0.024545669555664062,4
808,cpu,7,horse,0.6963570713996887,1,0.016742229461669922,0.016742229461669922,7,0.8621000647544861,1,0.012416839599609375,0.029159069061279297,7
809,cpu,7,horse,0.20869652926921844,0,0.014322280883789062,0.014322280883789062,3,0.6341753602027893,1,0.010375499725341797,0.02469778060913086,7
810,cpu,5,dog,0.7247689962387085,0,0.01386880874633789,0.01386880874633789,2,0.8903699517250061,0,0.010167121887207031,0.024035930633544922,2
811,cpu,3,cat,0.8266082406044006,0,0.013960838317871094,0.013960838317871094,5,0.9041461944580078,0,0.011324405670166016,0.02528524398803711,5
812,cpu,7,horse,0.9535683989524841,1,0.013993263244628906,0.013993263244628906,7,0.913870096206665,1,0.010261774063110352,0.024255037307739258,7
813,cpu,2,bird,0.9881367683410645,1,0.014696598052978516,0.014696598052978516,2,0.9999362230300903,1,0.010768890380859375,0.02546548843383789,2
814,cpu,0,airplane,0.2266998440027237,0,0.01378631591796875,0.01378631591796875,4,0.2291785031557083,1,0.010025262832641602,0.02381157875061035,0
815,cpu,8,ship,0.9984097480773926,1,0.014542102813720703,0.014542102813720703,8,0.9994332194328308,1,0.011141061782836914,0.025683164596557617,8
816,cpu,9,truck,0.9968370199203491,1,0.01376962661743164,0.01376962661743164,9,0.9997257590293884,1,0.010290145874023438,0.024059772491455078,9
817,cpu,5,dog,0.4405049979686737,0,0.014772415161132812,0.014772415161132812,3,0.7745636701583862,0,0.010243654251098633,0.025016069412231445,4
818,cpu,8,ship,0.9116336703300476,1,0.013767004013061523,0.013767004013061523,8,0.9685443639755249,1,0.010041475296020508,0.02380847930908203,8
819,cpu,3,cat,0.357411652803421,0,0.014250755310058594,0.014250755310058594,2,0.5572062730789185,0,0.010006189346313477,0.02425694465637207,2
820,cpu,6,frog,0.8147408962249756,1,0.013646602630615234,0.013646602630615234,6,0.968059778213501,1,0.010557413101196289,0.024204015731811523,6
821,cpu,2,bird,0.5731356143951416,1,0.014682292938232422,0.014682292938232422,2,0.9326644539833069,1,0.010040283203125,0.024722576141357422,2
822,cpu,0,airplane,0.9018546342849731,1,0.013785123825073242,0.013785123825073242,0,0.997843861579895,1,0.010423421859741211,0.024208545684814453,0
823,cpu,8,ship,0.9899787902832031,1,0.014370203018188477,0.014370203018188477,8,0.9996774196624756,1,0.010508298873901367,0.024878501892089844,8
824,cpu,7,horse,0.9994335770606995,1,0.013914346694946289,0.013914346694946289,7,0.9997897744178772,1,0.010140180587768555,0.024054527282714844,7
825,cpu,3,cat,0.43261560797691345,1,0.014579534530639648,0.014579534530639648,3,0.7373226881027222,0,0.009980440139770508,0.024559974670410156,6
826,cpu,7,horse,0.8690406084060669,1,0.013762474060058594,0.013762474060058594,7,0.976428210735321,1,0.009884119033813477,0.02364659309387207,7
827,cpu,6,frog,0.9897500872612,1,0.013538599014282227,0.013538599014282227,6,0.9572868347167969,1,0.009935140609741211,0.023473739624023438,6
828,cpu,5,dog,0.542386531829834,0,0.013415098190307617,0.013415098190307617,4,0.6783505082130432,1,0.009932279586791992,0.02334737777709961,5
829,cpu,3,cat,0.43065503239631653,1,0.014815330505371094,0.014815330505371094,3,0.47565069794654846,1,0.010219812393188477,0.02503514289855957,3
830,cpu,1,automobile,0.9140837788581848,1,0.013860225677490234,0.013860225677490234,1,0.9988512992858887,1,0.010208368301391602,0.024068593978881836,1
831,cpu,3,cat,0.41094088554382324,0,0.014801740646362305,0.014801740646362305,8,0.9370721578598022,1,0.010104894638061523,0.024906635284423828,3
832,cpu,2,bird,0.981000542640686,1,0.014556169509887695,0.014556169509887695,2,0.9975334405899048,1,0.010625600814819336,0.02518177032470703,2
833,cpu,2,bird,0.8219738602638245,0,0.013846158981323242,0.013846158981323242,5,0.7858062982559204,0,0.010292291641235352,0.024138450622558594,5
834,cpu,5,dog,0.6592174172401428,1,0.013829231262207031,0.013829231262207031,5,0.9184460639953613,1,0.010028362274169922,0.023857593536376953,5
835,cpu,4,deer,0.602999210357666,0,0.013837099075317383,0.013837099075317383,3,0.6237751245498657,0,0.010231494903564453,0.024068593978881836,3
836,cpu,1,automobile,0.2676411271095276,0,0.01381230354309082,0.01381230354309082,0,0.5767825245857239,0,0.009951591491699219,0.02376389503479004,0
837,cpu,2,bird,0.5115381479263306,0,0.014890432357788086,0.014890432357788086,4,0.9539666175842285,1,0.010178565979003906,0.025068998336791992,2
838,cpu,9,truck,0.549453854560852,1,0.013845682144165039,0.013845682144165039,9,0.9145733714103699,1,0.010181427001953125,0.024027109146118164,9
839,cpu,2,bird,0.993701696395874,1,0.014759063720703125,0.014759063720703125,2,0.9999638795852661,1,0.010118961334228516,0.02487802505493164,2
840,cpu,7,horse,0.9978054165840149,1,0.013539552688598633,0.013539552688598633,7,0.999541163444519,1,0.010267496109008789,0.023807048797607422,7
841,cpu,0,airplane,0.49192067980766296,1,0.014577627182006836,0.014577627182006836,0,0.5336915254592896,1,0.010157108306884766,0.0247347354888916,0
842,cpu,7,horse,0.9980937838554382,1,0.013668537139892578,0.013668537139892578,7,0.998924195766449,1,0.010714054107666016,0.024382591247558594,7
843,cpu,2,bird,0.6746203899383545,1,0.014625310897827148,0.014625310897827148,2,0.9669495224952698,1,0.010103702545166016,0.024729013442993164,2
844,cpu,1,automobile,0.9704455733299255,1,0.013761520385742188,0.013761520385742188,1,0.9990861415863037,1,0.010080099105834961,0.02384161949157715,1
845,cpu,3,cat,0.4617772102355957,0,0.013833999633789062,0.013833999633789062,2,0.56308513879776,0,0.00998377799987793,0.023817777633666992,2
846,cpu,2,bird,0.9093015789985657,1,0.013412237167358398,0.013412237167358398,2,0.9938333034515381,1,0.009902238845825195,0.023314476013183594,2
847,cpu,0,airplane,0.9534474611282349,1,0.013574361801147461,0.013574361801147461,0,0.9980054497718811,1,0.010016918182373047,0.023591279983520508,0
848,cpu,2,bird,0.5203996896743774,0,0.01424407958984375,0.01424407958984375,6,0.883786141872406,1,0.010133028030395508,0.024377107620239258,2
849,cpu,4,deer,0.9826845526695251,1,0.013787031173706055,0.013787031173706055,4,0.9948692321777344,1,0.010007858276367188,0.023794889450073242,4
850,cpu,7,horse,0.6988521814346313,0,0.013523340225219727,0.013523340225219727,5,0.68549644947052,0,0.009894132614135742,0.02341747283935547,5
851,cpu,9,truck,0.6634789705276489,1,0.014493703842163086,0.014493703842163086,9,0.9674298167228699,1,0.009987831115722656,0.024481534957885742,9
852,cpu,8,ship,0.7854464650154114,1,0.013801813125610352,0.013801813125610352,8,0.9611526727676392,1,0.010115861892700195,0.023917675018310547,8
853,cpu,9,truck,0.9319788217544556,0,0.014654159545898438,0.014654159545898438,1,0.9929312467575073,0,0.010133743286132812,0.02478790283203125,1
854,cpu,0,airplane,0.9317111372947693,1,0.014388561248779297,0.014388561248779297,0,0.9965117573738098,1,0.010102272033691406,0.024490833282470703,0
855,cpu,7,horse,0.2582157850265503,0,0.014302968978881836,0.014302968978881836,3,0.9853895902633667,1,0.009881258010864258,0.024184226989746094,7
856,cpu,7,horse,0.8557345271110535,1,0.01508951187133789,0.01508951187133789,7,0.635816752910614,1,0.011162281036376953,0.026251792907714844,7
857,cpu,0,airplane,0.9174030423164368,1,0.014399051666259766,0.014399051666259766,0,0.9143616557121277,1,0.010325908660888672,0.024724960327148438,0
858,cpu,7,horse,0.9883524775505066,1,0.014633417129516602,0.014633417129516602,7,0.9834416508674622,1,0.010116815567016602,0.024750232696533203,7
859,cpu,8,ship,0.9267365336418152,1,0.014526844024658203,0.014526844024658203,8,0.9997383952140808,1,0.010150671005249023,0.024677515029907227,8
860,cpu,4,deer,0.9804651737213135,1,0.014543294906616211,0.014543294906616211,4,0.9712578058242798,1,0.010336637496948242,0.024879932403564453,4
861,cpu,6,frog,0.9372468590736389,1,0.0146331787109375,0.0146331787109375,6,0.9287758469581604,1,0.01045536994934082,0.02508854866027832,6
862,cpu,3,cat,0.8078680038452148,0,0.01459050178527832,0.01459050178527832,6,0.8636271357536316,0,0.01013636589050293,0.02472686767578125,6
863,cpu,3,cat,0.7970308661460876,0,0.015075445175170898,0.015075445175170898,5,0.45255282521247864,1,0.010263442993164062,0.02533888816833496,3
864,cpu,0,airplane,0.9944084286689758,1,0.014893531799316406,0.014893531799316406,0,0.9990027546882629,1,0.01038980484008789,0.025283336639404297,0
865,cpu,1,automobile,0.9834692478179932,1,0.014623403549194336,0.014623403549194336,1,0.9980043768882751,1,0.010119199752807617,0.024742603302001953,1
866,cpu,3,cat,0.38982972502708435,0,0.01450967788696289,0.01450967788696289,5,0.48229339718818665,0,0.010081052780151367,0.024590730667114258,5
867,cpu,7,horse,0.9648127555847168,1,0.01454472541809082,0.01454472541809082,7,0.9921546578407288,1,0.009985208511352539,0.02452993392944336,7
868,cpu,0,airplane,0.9970865845680237,1,0.014383792877197266,0.014383792877197266,0,0.9994733929634094,1,0.010182619094848633,0.0245664119720459,0
869,cpu,1,automobile,0.9590007662773132,1,0.014880895614624023,0.014880895614624023,1,0.999382495880127,1,0.010183572769165039,0.025064468383789062,1
870,cpu,3,cat,0.5759268403053284,1,0.01481938362121582,0.01481938362121582,3,0.8543872237205505,1,0.010143280029296875,0.024962663650512695,3
871,cpu,1,automobile,0.9994164705276489,1,0.014663934707641602,0.014663934707641602,1,0.99997878074646,1,0.010207891464233398,0.024871826171875,1
872,cpu,4,deer,0.6040672063827515,1,0.014460563659667969,0.014460563659667969,4,0.9564909934997559,1,0.010372638702392578,0.024833202362060547,4
873,cpu,2,bird,0.6671212315559387,1,0.013866186141967773,0.013866186141967773,2,0.9789039492607117,1,0.010217428207397461,0.024083614349365234,2
874,cpu,3,cat,0.9224143028259277,1,0.014767169952392578,0.014767169952392578,3,0.9895106554031372,1,0.010303258895874023,0.0250704288482666,3
875,cpu,8,ship,0.9927797913551331,1,0.013852596282958984,0.013852596282958984,8,0.9976633787155151,1,0.010185718536376953,0.024038314819335938,8
876,cpu,4,deer,0.8268520832061768,1,0.014529943466186523,0.014529943466186523,4,0.9878882765769958,1,0.010380744934082031,0.024910688400268555,4
877,cpu,2,bird,0.4822012484073639,1,0.015133380889892578,0.015133380889892578,2,0.8837220668792725,1,0.010385751724243164,0.025519132614135742,2
878,cpu,3,cat,0.8332753777503967,0,0.014592647552490234,0.014592647552490234,4,0.7354949116706848,0,0.010061502456665039,0.024654150009155273,4
879,cpu,7,horse,0.7694764733314514,1,0.013896703720092773,0.013896703720092773,7,0.9439464807510376,1,0.010458707809448242,0.024355411529541016,7
880,cpu,8,ship,0.9996381998062134,1,0.014345645904541016,0.014345645904541016,8,0.9997840523719788,1,0.010761499404907227,0.025107145309448242,8
881,cpu,4,deer,0.8964207172393799,1,0.013573646545410156,0.013573646545410156,4,0.8259658813476562,1,0.010286808013916016,0.023860454559326172,4
882,cpu,3,cat,0.615807831287384,0,0.013426542282104492,0.013426542282104492,0,0.9369266629219055,0,0.00990748405456543,0.023334026336669922,0
883,cpu,0,airplane,0.926366925239563,1,0.013315200805664062,0.013315200805664062,0,0.8549612760543823,1,0.009874343872070312,0.023189544677734375,0
884,cpu,9,truck,0.5870301127433777,0,0.014948844909667969,0.014948844909667969,8,0.9562646746635437,0,0.012168645858764648,0.027117490768432617,8
885,cpu,0,airplane,0.683338463306427,0,0.013544321060180664,0.013544321060180664,8,0.43710294365882874,1,0.010083675384521484,0.02362799644470215,0
886,cpu,0,airplane,0.4849414825439453,1,0.015624284744262695,0.015624284744262695,0,0.8942176103591919,1,0.011723518371582031,0.027347803115844727,0
887,cpu,1,automobile,0.49507346749305725,1,0.013391494750976562,0.013391494750976562,1,0.5031135678291321,1,0.009884119033813477,0.02327561378479004,1
888,cpu,0,airplane,0.6735082268714905,0,0.01500391960144043,0.01500391960144043,8,0.9794113039970398,0,0.010874748229980469,0.0258786678314209,8
889,cpu,4,deer,0.7389842867851257,0,0.013814449310302734,0.013814449310302734,6,0.9331122040748596,0,0.010143041610717773,0.023957490921020508,6
890,cpu,4,deer,0.96006178855896,1,0.014456033706665039,0.014456033706665039,4,0.988579511642456,1,0.010030984878540039,0.024487018585205078,4
891,cpu,6,frog,0.9928925037384033,1,0.013625621795654297,0.013625621795654297,6,0.9958142638206482,1,0.00988912582397461,0.023514747619628906,6
892,cpu,7,horse,0.4440036118030548,1,0.015466928482055664,0.015466928482055664,7,0.752759575843811,1,0.011004447937011719,0.026471376419067383,7
893,cpu,6,frog,0.3537445366382599,0,0.01375126838684082,0.01375126838684082,3,0.4173072576522827,0,0.010291814804077148,0.02404308319091797,5
894,cpu,1,automobile,0.8787604570388794,1,0.01567530632019043,0.01567530632019043,1,0.9992550015449524,1,0.01173543930053711,0.02741074562072754,1
895,cpu,1,automobile,0.8573315739631653,1,0.014208078384399414,0.014208078384399414,1,0.9594972133636475,1,0.010188579559326172,0.024396657943725586,1
896,cpu,3,cat,0.7948907017707825,1,0.015126943588256836,0.015126943588256836,3,0.9970830082893372,1,0.011319160461425781,0.026446104049682617,3
897,cpu,7,horse,0.9157503247261047,1,0.01356959342956543,0.01356959342956543,7,0.9871535897254944,1,0.01013493537902832,0.02370452880859375,7
898,cpu,3,cat,0.34946197271347046,0,0.014268875122070312,0.014268875122070312,7,0.9645882248878479,0,0.010198354721069336,0.02446722984313965,7
899,cpu,5,dog,0.5157644748687744,1,0.013606786727905273,0.013606786727905273,5,0.9048370718955994,1,0.01009678840637207,0.023703575134277344,5
900,cpu,2,bird,0.34723392128944397,1,0.01519012451171875,0.01519012451171875,2,0.517160177230835,1,0.011254072189331055,0.026444196701049805,2
901,cpu,6,frog,0.5304630398750305,1,0.013965845108032227,0.013965845108032227,6,0.9859455227851868,1,0.010144948959350586,0.024110794067382812,6
902,cpu,6,frog,0.9750321507453918,1,0.013718605041503906,0.013718605041503906,6,0.9998555183410645,1,0.010008573532104492,0.0237271785736084,6
903,cpu,5,dog,0.8236108422279358,1,0.013663291931152344,0.013663291931152344,5,0.9614894390106201,1,0.010085344314575195,0.02374863624572754,5
904,cpu,8,ship,0.6611981987953186,1,0.01458597183227539,0.01458597183227539,8,0.9821481704711914,1,0.010667800903320312,0.025253772735595703,8
905,cpu,7,horse,0.3549867272377014,1,0.013568878173828125,0.013568878173828125,7,0.35704827308654785,0,0.010123491287231445,0.02369236946105957,3
906,cpu,1,automobile,0.8843485116958618,1,0.013580322265625,0.013580322265625,1,0.923680305480957,1,0.010050535202026367,0.023630857467651367,1
907,cpu,6,frog,0.7968263626098633,1,0.013416767120361328,0.013416767120361328,6,0.994874894618988,1,0.009981870651245117,0.023398637771606445,6
908,cpu,8,ship,0.9756980538368225,1,0.01442408561706543,0.01442408561706543,8,0.9991329312324524,1,0.010552644729614258,0.024976730346679688,8
909,cpu,8,ship,0.9830515384674072,1,0.013856887817382812,0.013856887817382812,8,0.9993411898612976,1,0.009909629821777344,0.023766517639160156,8
910,cpu,5,dog,0.6482639908790588,1,0.013371944427490234,0.013371944427490234,5,0.3886856138706207,1,0.00992441177368164,0.023296356201171875,5
911,cpu,3,cat,0.9431458711624146,1,0.013345003128051758,0.013345003128051758,3,0.9998093247413635,1,0.009894132614135742,0.0232391357421875,3
912,cpu,0,airplane,0.22824370861053467,0,0.015733718872070312,0.015733718872070312,8,0.589638352394104,1,0.011081457138061523,0.026815176010131836,0
913,cpu,4,deer,0.8020869493484497,1,0.01446533203125,0.01446533203125,4,0.9731447696685791,1,0.010123252868652344,0.024588584899902344,4
914,cpu,0,airplane,0.9150662422180176,1,0.014299631118774414,0.014299631118774414,0,0.9593579769134521,1,0.010010242462158203,0.024309873580932617,0
915,cpu,1,automobile,0.9483564496040344,1,0.014258861541748047,0.014258861541748047,1,0.9965106844902039,1,0.01005411148071289,0.024312973022460938,1
916,cpu,3,cat,0.4002450406551361,1,0.015049457550048828,0.015049457550048828,3,0.7331289649009705,0,0.01064157485961914,0.02569103240966797,2
917,cpu,8,ship,0.9253476858139038,1,0.014492273330688477,0.014492273330688477,8,0.9981541037559509,1,0.010255575180053711,0.024747848510742188,8
918,cpu,8,ship,0.9966964721679688,1,0.01563739776611328,0.01563739776611328,8,0.9990204572677612,1,0.011790275573730469,0.02742767333984375,8
919,cpu,0,airplane,0.6304411292076111,1,0.014432907104492188,0.014432907104492188,0,0.9759296178817749,1,0.010020017623901367,0.024452924728393555,0
920,cpu,6,frog,0.7212786674499512,1,0.01520085334777832,0.01520085334777832,6,0.9653542637825012,1,0.011313199996948242,0.026514053344726562,6
921,cpu,9,truck,0.9769294857978821,1,0.014531373977661133,0.014531373977661133,9,0.9888353943824768,1,0.010196447372436523,0.024727821350097656,9
922,cpu,9,truck,0.29158878326416016,0,0.01432037353515625,0.01432037353515625,7,0.8973533511161804,1,0.009963512420654297,0.024283885955810547,9
923,cpu,9,truck,0.43922117352485657,1,0.015506505966186523,0.015506505966186523,9,0.2718755006790161,1,0.011674642562866211,0.027181148529052734,9
924,cpu,5,dog,0.47092872858047485,0,0.015529155731201172,0.015529155731201172,7,0.7934444546699524,0,0.011902093887329102,0.027431249618530273,7
925,cpu,5,dog,0.5591726303100586,1,0.016053199768066406,0.016053199768066406,5,0.6157079935073853,1,0.010955810546875,0.027009010314941406,5
926,cpu,8,ship,0.7141438722610474,1,0.014701604843139648,0.014701604843139648,8,0.9979335069656372,1,0.010311603546142578,0.025013208389282227,8
927,cpu,6,frog,0.37562769651412964,1,0.014542102813720703,0.014542102813720703,6,0.9494161605834961,1,0.010011911392211914,0.024554014205932617,6
928,cpu,0,airplane,0.8762077689170837,1,0.015254974365234375,0.015254974365234375,0,0.9963801503181458,1,0.010847806930541992,0.026102781295776367,0
929,cpu,0,airplane,0.859653115272522,1,0.014976263046264648,0.014976263046264648,0,0.9411366581916809,1,0.010060787200927734,0.025037050247192383,0
930,cpu,4,deer,0.9186694025993347,1,0.014400243759155273,0.014400243759155273,4,0.983786404132843,1,0.010098934173583984,0.024499177932739258,4
931,cpu,2,bird,0.9698834419250488,1,0.014763832092285156,0.014763832092285156,2,0.9989377856254578,1,0.009938955307006836,0.024702787399291992,2
932,cpu,3,cat,0.5131332874298096,1,0.015273094177246094,0.015273094177246094,3,0.9180002212524414,1,0.011234760284423828,0.026507854461669922,3
933,cpu,2,bird,0.5091696977615356,0,0.016078948974609375,0.016078948974609375,3,0.5402684211730957,0,0.011784076690673828,0.027863025665283203,3
934,cpu,7,horse,0.9993113279342651,1,0.015968799591064453,0.015968799591064453,7,0.9992484450340271,1,0.011923074722290039,0.027891874313354492,7
935,cpu,2,bird,0.5523172616958618,1,0.015804052352905273,0.015804052352905273,2,0.471401572227478,1,0.011981487274169922,0.027785539627075195,2
936,cpu,2,bird,0.9811502695083618,1,0.015817880630493164,0.015817880630493164,2,0.999967098236084,1,0.01206350326538086,0.027881383895874023,2
937,cpu,5,dog,0.7285868525505066,1,0.015872478485107422,0.015872478485107422,5,0.8506057858467102,1,0.011922836303710938,0.02779531478881836,5
938,cpu,9,truck,0.6955352425575256,1,0.015902996063232422,0.015902996063232422,9,0.896908164024353,1,0.011177778244018555,0.027080774307250977,9
939,cpu,8,ship,0.9113176465034485,1,0.014499664306640625,0.014499664306640625,8,0.999029278755188,1,0.009941816329956055,0.02444148063659668,8
940,cpu,9,truck,0.9787160754203796,1,0.015119314193725586,0.015119314193725586,9,0.9993916749954224,1,0.010710954666137695,0.02583026885986328,9
941,cpu,1,automobile,0.6627974510192871,0,0.014693260192871094,0.014693260192871094,9,0.9091544151306152,0,0.01000666618347168,0.024699926376342773,9
942,cpu,7,horse,0.7285962700843811,1,0.014510631561279297,0.014510631561279297,7,0.9912517666816711,1,0.010061264038085938,0.024571895599365234,7
943,cpu,4,deer,0.44390392303466797,1,0.013797283172607422,0.013797283172607422,4,0.4510878324508667,1,0.010008573532104492,0.023805856704711914,4
944,cpu,0,airplane,0.6165377497673035,1,0.013651132583618164,0.013651132583618164,0,0.9829469919204712,1,0.009987354278564453,0.023638486862182617,0
945,cpu,3,cat,0.6348917484283447,1,0.015836715698242188,0.015836715698242188,3,0.8947782516479492,1,0.011751651763916016,0.027588367462158203,3
946,cpu,0,airplane,0.9963788390159607,1,0.015572071075439453,0.015572071075439453,0,0.992222011089325,1,0.011665582656860352,0.027237653732299805,0
947,cpu,1,automobile,0.8909223079681396,1,0.015495538711547852,0.015495538711547852,1,0.9988245368003845,1,0.01158595085144043,0.02708148956298828,1
948,cpu,3,cat,0.6250987648963928,0,0.01500082015991211,0.01500082015991211,4,0.3646533489227295,1,0.010141611099243164,0.025142431259155273,3
949,cpu,8,ship,0.7731552720069885,1,0.013943672180175781,0.013943672180175781,8,0.8236410617828369,1,0.010470151901245117,0.0244138240814209,8
950,cpu,3,cat,0.8198322653770447,1,0.014503240585327148,0.014503240585327148,3,0.7224034667015076,1,0.010125875473022461,0.02462911605834961,3
951,cpu,9,truck,0.9630825519561768,1,0.013631105422973633,0.013631105422973633,9,0.9982149600982666,1,0.010142087936401367,0.023773193359375,9
952,cpu,6,frog,0.818798840045929,1,0.015156030654907227,0.015156030654907227,6,0.9809078574180603,1,0.010846138000488281,0.026002168655395508,6
953,cpu,1,automobile,0.4454125761985779,0,0.013715267181396484,0.013715267181396484,0,0.6230722665786743,0,0.010381937026977539,0.024097204208374023,0
954,cpu,4,deer,0.9404587745666504,1,0.014333486557006836,0.014333486557006836,4,0.903234601020813,1,0.010042190551757812,0.02437567710876465,4
955,cpu,7,horse,0.9864364266395569,1,0.0135040283203125,0.0135040283203125,7,0.9935317635536194,1,0.010103702545166016,0.023607730865478516,7
956,cpu,0,airplane,0.44358301162719727,1,0.01505422592163086,0.01505422592163086,0,0.6125738620758057,1,0.010886669158935547,0.025940895080566406,0
957,cpu,3,cat,0.4874301254749298,0,0.014531850814819336,0.014531850814819336,6,0.6790777444839478,1,0.009969711303710938,0.024501562118530273,3
958,cpu,7,horse,0.9452810287475586,1,0.014288187026977539,0.014288187026977539,7,0.9976047277450562,1,0.009960412979125977,0.024248600006103516,7
959,cpu,8,ship,0.9978725910186768,1,0.014277219772338867,0.014277219772338867,8,0.9989567995071411,1,0.009958028793334961,0.024235248565673828,8
960,cpu,9,truck,0.8536973595619202,1,0.015040159225463867,0.015040159225463867,9,0.9773997664451599,1,0.010972738265991211,0.026012897491455078,9
961,cpu,1,automobile,0.5661582350730896,0,0.014421463012695312,0.014421463012695312,8,0.654772162437439,0,0.009984731674194336,0.02440619468688965,8
962,cpu,1,automobile,0.9341769218444824,1,0.01365351676940918,0.01365351676940918,1,0.9438480138778687,1,0.009911537170410156,0.023565053939819336,1
963,cpu,6,frog,0.9688729047775269,1,0.013495445251464844,0.013495445251464844,6,0.9884090423583984,1,0.0099945068359375,0.023489952087402344,6
964,cpu,6,frog,0.6726230382919312,1,0.015182971954345703,0.015182971954345703,6,0.9952817559242249,1,0.011052131652832031,0.026235103607177734,6
965,cpu,6,frog,0.9220501780509949,1,0.014452457427978516,0.014452457427978516,6,0.9971866011619568,1,0.010045051574707031,0.024497509002685547,6
966,cpu,6,frog,0.6121881008148193,1,0.013628959655761719,0.013628959655761719,6,0.877321720123291,1,0.009970903396606445,0.023599863052368164,6
967,cpu,9,truck,0.9270356893539429,1,0.014568090438842773,0.014568090438842773,9,0.9834844470024109,1,0.010048866271972656,0.02461695671081543,9
968,cpu,1,automobile,0.9948333501815796,1,0.013645410537719727,0.013645410537719727,1,0.999006450176239,1,0.010173797607421875,0.0238192081451416,1
969,cpu,9,truck,0.831714928150177,1,0.01465296745300293,0.01465296745300293,9,0.974195122718811,1,0.010230064392089844,0.024883031845092773,9
970,cpu,9,truck,0.9916967153549194,1,0.01373600959777832,0.01373600959777832,9,0.9971106052398682,1,0.010135173797607422,0.023871183395385742,9
971,cpu,4,deer,0.9916501045227051,1,0.013661384582519531,0.013661384582519531,4,0.9994223117828369,1,0.010026216506958008,0.02368760108947754,4
972,cpu,2,bird,0.8067346215248108,0,0.014536619186401367,0.014536619186401367,6,0.9302870035171509,0,0.01031947135925293,0.024856090545654297,6
973,cpu,1,automobile,0.9750431180000305,1,0.014920711517333984,0.014920711517333984,1,0.9972482323646545,1,0.0102386474609375,0.025159358978271484,1
974,cpu,7,horse,0.3846243917942047,0,0.014504432678222656,0.014504432678222656,2,0.47080332040786743,0,0.010237693786621094,0.02474212646484375,2
975,cpu,0,airplane,0.9954230189323425,1,0.014342546463012695,0.014342546463012695,0,0.9999101161956787,1,0.010141134262084961,0.024483680725097656,0
976,cpu,6,frog,0.38374200463294983,0,0.014396190643310547,0.014396190643310547,3,0.34388822317123413,1,0.010294198989868164,0.02469038963317871,6
977,cpu,8,ship,0.9005506038665771,1,0.014832496643066406,0.014832496643066406,8,0.9362007975578308,1,0.010287761688232422,0.025120258331298828,8
978,cpu,1,automobile,0.5744379162788391,1,0.014425039291381836,0.014425039291381836,1,0.9909055233001709,1,0.010186433792114258,0.024611473083496094,1
979,cpu,9,truck,0.9903476238250732,1,0.015402078628540039,0.015402078628540039,9,0.9941262006759644,1,0.010759592056274414,0.026161670684814453,9
980,cpu,2,bird,0.4667571485042572,0,0.014504671096801758,0.014504671096801758,6,0.9494712352752686,1,0.01030421257019043,0.024808883666992188,2
981,cpu,9,truck,0.6608185172080994,1,0.01466512680053711,0.01466512680053711,9,0.7419729232788086,1,0.01107931137084961,0.02574443817138672,9
982,cpu,0,airplane,0.6664964556694031,0,0.014417171478271484,0.014417171478271484,4,0.5585933923721313,0,0.010179281234741211,0.024596452713012695,7
983,cpu,4,deer,0.9876577854156494,1,0.014312744140625,0.014312744140625,4,0.9992247819900513,1,0.010174036026000977,0.024486780166625977,4
984,cpu,7,horse,0.9953987002372742,1,0.014459848403930664,0.014459848403930664,7,0.9976505637168884,1,0.010212898254394531,0.024672746658325195,7
985,cpu,8,ship,0.9560028910636902,1,0.014734506607055664,0.014734506607055664,8,0.9994896650314331,1,0.010247945785522461,0.024982452392578125,8
986,cpu,3,cat,0.7849976420402527,0,0.014513492584228516,0.014513492584228516,5,0.7421650886535645,0,0.010309457778930664,0.02482295036315918,5
